Class,Patterns,cg-na,cg-npm
io.questdb.cutlass.text.types.Long256Adapter,Singleton,2,3
io.questdb.cutlass.http.ex.TooFewBytesReceivedException,Singleton,1,0
io.questdb.cutlass.http.ex.BufferOverflowException,Singleton,1,0
io.questdb.cutlass.http.ex.RetryFailedOperationException,Singleton,1,0
io.questdb.cutlass.http.ex.RetryOperationException,Singleton,1,0
io.questdb.cutlass.pgwire.AuthenticationException,Singleton,1,0
io.questdb.cutlass.pgwire.BadProtocolException,Singleton,1,0
io.questdb.mp.OpenBarrier,Decorator,2,16
io.questdb.mp.OpenBarrier,Singleton,2,16
io.questdb.mp.AlertedException,Singleton,1,0
io.questdb.mp.NullWaitStrategy,Singleton,1,4
io.questdb.mp.TimeoutException,Singleton,1,0
io.questdb.BuildInformationHolder,Singleton,6,7
io.questdb.DefaultFactoryProvider,Singleton,1,5
io.questdb.cairo.sql.WriterOutOfDateException,Singleton,1,0
io.questdb.cairo.sql.InvalidColumnException,Singleton,1,0
io.questdb.cairo.sql.SqlExecutionCircuitBreaker,(Object)Adapter,68,374
io.questdb.cairo.sql.SqlExecutionCircuitBreaker,State,68,374
io.questdb.cairo.sql.SqlExecutionCircuitBreaker,Singleton,68,374
io.questdb.cairo.sql.SqlExecutionCircuitBreaker,Bridge,68,374
io.questdb.cairo.pool.ex.PoolClosedException,Singleton,1,0
io.questdb.cairo.SymbolValueCountCollector,(Object)Adapter,3,3
io.questdb.cairo.SymbolValueCountCollector,State,3,3
io.questdb.cairo.SymbolValueCountCollector,Singleton,3,3
io.questdb.cairo.security.AllowAllSecurityContextFactory,Singleton,1,1
io.questdb.cairo.security.AllowAllSecurityContext,Singleton,1,0
io.questdb.cairo.security.ReadOnlySecurityContext,Singleton,1,33
io.questdb.cairo.security.DenyAllSecurityContext,Singleton,1,2
io.questdb.cairo.DefaultLifecycleManager,Singleton,1,1
io.questdb.cairo.vm.NullMemoryMR,Singleton,1,33
io.questdb.cairo.vm.api.NullMemory,Singleton,1,68
io.questdb.cairo.IndexFrame,(Object)Adapter,6,4
io.questdb.cairo.IndexFrame,Singleton,6,4
io.questdb.cairo.AlterTableContextException,Singleton,1,0
io.questdb.cairo.wal.BasicWalInitializerFactory,Singleton,1,1
io.questdb.cairo.wal.BasicWalInitializer,Singleton,1,1
io.questdb.log.LogFactory,Decorator,31,24
io.questdb.log.LogFactory,Singleton,31,24
io.questdb.log.NullLogRecord,Singleton,1,23
io.questdb.griffin.EmptyRecordMetadata,Singleton,1,1
io.questdb.griffin.AnyRecordMetadata,Singleton,1,2
io.questdb.griffin.QueryFutureUpdateListener,State,2,6
io.questdb.griffin.QueryFutureUpdateListener,Singleton,2,6
io.questdb.griffin.engine.EmptyTableRecordCursor,Singleton,2,7
io.questdb.griffin.engine.EmptyTableNoSizeRecordCursor,Singleton,2,6
io.questdb.griffin.engine.table.NoMoreFramesException,Singleton,1,0
io.questdb.griffin.engine.functions.constants.LongTypeConstant,Singleton,1,1
io.questdb.griffin.engine.functions.constants.DoubleTypeConstant,Singleton,1,1
io.questdb.griffin.engine.functions.constants.Long128Constant,Singleton,3,3
io.questdb.griffin.engine.functions.constants.ByteConstant,Singleton,2,3
io.questdb.griffin.engine.functions.constants.GeoLongConstant,Singleton,2,2
io.questdb.griffin.engine.functions.constants.CharTypeConstant,Singleton,1,1
io.questdb.griffin.engine.functions.constants.FloatTypeConstant,Singleton,1,1
io.questdb.griffin.engine.functions.constants.ShortTypeConstant,Singleton,1,1
io.questdb.griffin.engine.functions.constants.GeoShortConstant,Singleton,2,2
io.questdb.griffin.engine.functions.constants.IntConstant,Singleton,2,3
io.questdb.griffin.engine.functions.constants.GeoIntConstant,Singleton,2,2
io.questdb.griffin.engine.functions.constants.ShortConstant,Singleton,2,3
io.questdb.griffin.engine.functions.constants.TimestampTypeConstant,Singleton,1,1
io.questdb.griffin.engine.functions.constants.ByteTypeConstant,Singleton,1,1
io.questdb.griffin.engine.functions.constants.RegProcedureTypeConstant,Singleton,1,1
io.questdb.griffin.engine.functions.constants.DateTypeConstant,Singleton,1,1
io.questdb.griffin.engine.functions.constants.Long256NullConstant,Singleton,1,2
io.questdb.griffin.engine.functions.constants.StringArrayTypeConstant,Singleton,1,1
io.questdb.griffin.engine.functions.constants.BooleanTypeConstant,Singleton,1,1
io.questdb.griffin.engine.functions.constants.StrTypeConstant,Singleton,1,4
io.questdb.griffin.engine.functions.constants.IntTypeConstant,Singleton,1,1
io.questdb.griffin.engine.functions.constants.Long256TypeConstant,Singleton,1,3
io.questdb.griffin.engine.functions.constants.TimestampConstant,Singleton,2,3
io.questdb.griffin.engine.functions.constants.SymbolTypeConstant,Decorator,2,12
io.questdb.griffin.engine.functions.constants.SymbolTypeConstant,Singleton,2,12
io.questdb.griffin.engine.functions.constants.NullConstant,Singleton,2,39
io.questdb.griffin.engine.functions.constants.DoubleConstant,Singleton,2,3
io.questdb.griffin.engine.functions.constants.FloatConstant,Singleton,2,3
io.questdb.griffin.engine.functions.constants.DateConstant,Singleton,2,3
io.questdb.griffin.engine.functions.constants.CharConstant,Singleton,2,3
io.questdb.griffin.engine.functions.constants.RegClassTypeConstant,Singleton,1,1
io.questdb.griffin.engine.functions.constants.UuidConstant,Singleton,3,3
io.questdb.griffin.engine.functions.constants.UuidTypeConstant,Singleton,1,2
io.questdb.griffin.engine.functions.constants.NullBinConstant,Singleton,1,3
io.questdb.griffin.engine.functions.constants.GeoByteConstant,Singleton,2,2
io.questdb.griffin.engine.functions.constants.BinTypeConstant,Singleton,1,2
io.questdb.griffin.SqlOptimiser,(Object)Adapter,13,0
io.questdb.griffin.SqlOptimiser,Singleton,13,0
io.questdb.metrics.NullCounter,Singleton,1,6
io.questdb.metrics.NullLongGauge,Singleton,1,6
io.questdb.test.std.TestFilesFacadeImpl,State,0,0
io.questdb.test.std.TestFilesFacadeImpl,Singleton,0,0
io.questdb.test.tools.StationaryMicrosClock,Singleton,0,0
io.questdb.std.LongLongHashSet,Strategy,20,14
io.questdb.std.LongLongHashSet,(Object)Adapter,20,14
io.questdb.cutlass.http.HttpHeaderParser,(Object)Adapter,32,19
io.questdb.std.Uuid,(Object)Adapter,7,16
io.questdb.griffin.engine.functions.bind.UuidBindVariable,(Object)Adapter,1,2
io.questdb.std.Long256Impl,(Object)Adapter,18,39
io.questdb.std.Long256Impl,Proxy,18,39
io.questdb.griffin.engine.functions.bind.Long256BindVariable,(Object)Adapter,1,7
io.questdb.griffin.engine.functions.groupby.AvgDoubleGroupByFunction,State,6,23
io.questdb.griffin.engine.functions.groupby.AvgDoubleGroupByFunction,(Object)Adapter,6,23
io.questdb.griffin.engine.functions.groupby.AvgDoubleGroupByFunction,Decorator,6,23
io.questdb.griffin.engine.functions.groupby.CountDistinctIntGroupByFunction,State,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctIntGroupByFunction,(Object)Adapter,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctIntGroupByFunction,Decorator,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctLong256GroupByFunction,State,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctLong256GroupByFunction,(Object)Adapter,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctLong256GroupByFunction,Decorator,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctLongGroupByFunction,State,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctLongGroupByFunction,(Object)Adapter,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctLongGroupByFunction,Decorator,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctStringGroupByFunction,State,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctStringGroupByFunction,(Object)Adapter,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctStringGroupByFunction,Decorator,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctSymbolGroupByFunction,State,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctSymbolGroupByFunction,(Object)Adapter,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctSymbolGroupByFunction,Decorator,16,46
io.questdb.griffin.engine.functions.groupby.CountDistinctUuidGroupByFunction,State,16,38
io.questdb.griffin.engine.functions.groupby.CountDistinctUuidGroupByFunction,(Object)Adapter,16,38
io.questdb.griffin.engine.functions.groupby.CountDistinctUuidGroupByFunction,Decorator,16,38
io.questdb.griffin.engine.functions.groupby.FirstByteGroupByFunction,State,6,22
io.questdb.griffin.engine.functions.groupby.FirstByteGroupByFunction,(Object)Adapter,6,22
io.questdb.griffin.engine.functions.groupby.FirstByteGroupByFunction,Decorator,6,22
io.questdb.griffin.engine.functions.groupby.FirstCharGroupByFunction,State,6,22
io.questdb.griffin.engine.functions.groupby.FirstCharGroupByFunction,(Object)Adapter,6,22
io.questdb.griffin.engine.functions.groupby.FirstCharGroupByFunction,Decorator,6,22
io.questdb.griffin.engine.functions.groupby.FirstDateGroupByFunction,State,6,19
io.questdb.griffin.engine.functions.groupby.FirstDateGroupByFunction,(Object)Adapter,6,19
io.questdb.griffin.engine.functions.groupby.FirstDateGroupByFunction,Decorator,6,19
io.questdb.griffin.engine.functions.groupby.FirstDoubleGroupByFunction,State,6,22
io.questdb.griffin.engine.functions.groupby.FirstDoubleGroupByFunction,(Object)Adapter,6,22
io.questdb.griffin.engine.functions.groupby.FirstDoubleGroupByFunction,Decorator,6,22
io.questdb.griffin.engine.functions.groupby.FirstFloatGroupByFunction,State,6,22
io.questdb.griffin.engine.functions.groupby.FirstFloatGroupByFunction,(Object)Adapter,6,22
io.questdb.griffin.engine.functions.groupby.FirstFloatGroupByFunction,Decorator,6,22
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionByte,State,6,31
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionByte,(Object)Adapter,6,31
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionByte,Decorator,6,31
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionInt,State,6,31
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionInt,(Object)Adapter,6,31
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionInt,Decorator,6,31
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionLong,State,6,31
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionLong,(Object)Adapter,6,31
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionLong,Decorator,6,31
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionShort,State,6,31
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionShort,(Object)Adapter,6,31
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionShort,Decorator,6,31
io.questdb.griffin.engine.functions.groupby.FirstIntGroupByFunction,State,6,25
io.questdb.griffin.engine.functions.groupby.FirstIntGroupByFunction,(Object)Adapter,6,25
io.questdb.griffin.engine.functions.groupby.FirstIntGroupByFunction,Decorator,6,25
io.questdb.griffin.engine.functions.groupby.FirstLongGroupByFunction,State,6,22
io.questdb.griffin.engine.functions.groupby.FirstLongGroupByFunction,(Object)Adapter,6,22
io.questdb.griffin.engine.functions.groupby.FirstLongGroupByFunction,Decorator,6,22
io.questdb.griffin.engine.functions.groupby.FirstShortGroupByFunction,State,6,22
io.questdb.griffin.engine.functions.groupby.FirstShortGroupByFunction,(Object)Adapter,6,22
io.questdb.griffin.engine.functions.groupby.FirstShortGroupByFunction,Decorator,6,22
io.questdb.griffin.engine.functions.groupby.FirstTimestampGroupByFunction,State,6,19
io.questdb.griffin.engine.functions.groupby.FirstTimestampGroupByFunction,(Object)Adapter,6,19
io.questdb.griffin.engine.functions.groupby.FirstTimestampGroupByFunction,Decorator,6,19
io.questdb.griffin.engine.functions.groupby.FirstUuidGroupByFunction,State,6,22
io.questdb.griffin.engine.functions.groupby.FirstUuidGroupByFunction,(Object)Adapter,6,22
io.questdb.griffin.engine.functions.groupby.FirstUuidGroupByFunction,Decorator,6,22
io.questdb.griffin.engine.functions.groupby.HaversineDistDegreeGroupByFunction,State,15,35
io.questdb.griffin.engine.functions.groupby.HaversineDistDegreeGroupByFunction,(Object)Adapter,15,35
io.questdb.griffin.engine.functions.groupby.HaversineDistDegreeGroupByFunction,Decorator,15,35
io.questdb.griffin.engine.functions.groupby.IsLongOrderedGroupByFunction,State,9,17
io.questdb.griffin.engine.functions.groupby.IsLongOrderedGroupByFunction,(Object)Adapter,9,17
io.questdb.griffin.engine.functions.groupby.IsLongOrderedGroupByFunction,Decorator,9,17
io.questdb.griffin.engine.functions.groupby.KSumDoubleGroupByFunction,State,6,23
io.questdb.griffin.engine.functions.groupby.KSumDoubleGroupByFunction,(Object)Adapter,6,23
io.questdb.griffin.engine.functions.groupby.KSumDoubleGroupByFunction,Decorator,6,23
io.questdb.griffin.engine.functions.groupby.MaxCharGroupByFunction,State,6,17
io.questdb.griffin.engine.functions.groupby.MaxCharGroupByFunction,(Object)Adapter,6,17
io.questdb.griffin.engine.functions.groupby.MaxCharGroupByFunction,Decorator,6,17
io.questdb.griffin.engine.functions.groupby.MaxDateGroupByFunction,State,6,17
io.questdb.griffin.engine.functions.groupby.MaxDateGroupByFunction,(Object)Adapter,6,17
io.questdb.griffin.engine.functions.groupby.MaxDateGroupByFunction,Decorator,6,17
io.questdb.griffin.engine.functions.groupby.MaxDoubleGroupByFunction,State,6,20
io.questdb.griffin.engine.functions.groupby.MaxDoubleGroupByFunction,(Object)Adapter,6,20
io.questdb.griffin.engine.functions.groupby.MaxDoubleGroupByFunction,Decorator,6,20
io.questdb.griffin.engine.functions.groupby.MaxFloatGroupByFunction,State,6,20
io.questdb.griffin.engine.functions.groupby.MaxFloatGroupByFunction,(Object)Adapter,6,20
io.questdb.griffin.engine.functions.groupby.MaxFloatGroupByFunction,Decorator,6,20
io.questdb.griffin.engine.functions.groupby.MaxIntGroupByFunction,State,6,23
io.questdb.griffin.engine.functions.groupby.MaxIntGroupByFunction,(Object)Adapter,6,23
io.questdb.griffin.engine.functions.groupby.MaxIntGroupByFunction,Decorator,6,23
io.questdb.griffin.engine.functions.groupby.MaxLongGroupByFunction,State,6,20
io.questdb.griffin.engine.functions.groupby.MaxLongGroupByFunction,(Object)Adapter,6,20
io.questdb.griffin.engine.functions.groupby.MaxLongGroupByFunction,Decorator,6,20
io.questdb.griffin.engine.functions.groupby.MaxStrGroupByFunction,State,16,47
io.questdb.griffin.engine.functions.groupby.MaxStrGroupByFunction,(Object)Adapter,16,47
io.questdb.griffin.engine.functions.groupby.MaxStrGroupByFunction,Decorator,16,47
io.questdb.griffin.engine.functions.groupby.MaxTimestampGroupByFunction,State,6,17
io.questdb.griffin.engine.functions.groupby.MaxTimestampGroupByFunction,(Object)Adapter,6,17
io.questdb.griffin.engine.functions.groupby.MaxTimestampGroupByFunction,Decorator,6,17
io.questdb.griffin.engine.functions.groupby.MinCharGroupByFunction,State,6,17
io.questdb.griffin.engine.functions.groupby.MinCharGroupByFunction,(Object)Adapter,6,17
io.questdb.griffin.engine.functions.groupby.MinCharGroupByFunction,Decorator,6,17
io.questdb.griffin.engine.functions.groupby.MinDateGroupByFunction,State,6,17
io.questdb.griffin.engine.functions.groupby.MinDateGroupByFunction,(Object)Adapter,6,17
io.questdb.griffin.engine.functions.groupby.MinDateGroupByFunction,Decorator,6,17
io.questdb.griffin.engine.functions.groupby.MinDoubleGroupByFunction,State,6,20
io.questdb.griffin.engine.functions.groupby.MinDoubleGroupByFunction,(Object)Adapter,6,20
io.questdb.griffin.engine.functions.groupby.MinDoubleGroupByFunction,Decorator,6,20
io.questdb.griffin.engine.functions.groupby.MinFloatGroupByFunction,State,6,20
io.questdb.griffin.engine.functions.groupby.MinFloatGroupByFunction,(Object)Adapter,6,20
io.questdb.griffin.engine.functions.groupby.MinFloatGroupByFunction,Decorator,6,20
io.questdb.griffin.engine.functions.groupby.MinIntGroupByFunction,State,6,23
io.questdb.griffin.engine.functions.groupby.MinIntGroupByFunction,(Object)Adapter,6,23
io.questdb.griffin.engine.functions.groupby.MinIntGroupByFunction,Decorator,6,23
io.questdb.griffin.engine.functions.groupby.MinLongGroupByFunction,State,6,20
io.questdb.griffin.engine.functions.groupby.MinLongGroupByFunction,(Object)Adapter,6,20
io.questdb.griffin.engine.functions.groupby.MinLongGroupByFunction,Decorator,6,20
io.questdb.griffin.engine.functions.groupby.MinStrGroupByFunction,State,16,47
io.questdb.griffin.engine.functions.groupby.MinStrGroupByFunction,(Object)Adapter,16,47
io.questdb.griffin.engine.functions.groupby.MinStrGroupByFunction,Decorator,16,47
io.questdb.griffin.engine.functions.groupby.MinTimestampGroupByFunction,State,6,17
io.questdb.griffin.engine.functions.groupby.MinTimestampGroupByFunction,(Object)Adapter,6,17
io.questdb.griffin.engine.functions.groupby.MinTimestampGroupByFunction,Decorator,6,17
io.questdb.griffin.engine.functions.groupby.NSumDoubleGroupByFunction,State,6,23
io.questdb.griffin.engine.functions.groupby.NSumDoubleGroupByFunction,(Object)Adapter,6,23
io.questdb.griffin.engine.functions.groupby.NSumDoubleGroupByFunction,Decorator,6,23
io.questdb.griffin.engine.functions.groupby.StdDevSampleDoubleGroupByFunction,State,6,23
io.questdb.griffin.engine.functions.groupby.StdDevSampleDoubleGroupByFunction,(Object)Adapter,6,23
